type,name,steam_appid,required_age,platforms,categories,genres,release_date,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews,achievements,discount,price,developer,publisher
game,Rituals in the Dark,1118880,0,windows;mac;linux,Single-player;Steam Achievements,Indie;Simulation,2019-11-20,20,7,Positive,34,1,35,7,0,5.69,ebi-hime,ebi-hime
game,Sunflower,1118910,0,windows,Single-player;Steam Achievements,Indie,2020-02-12,6,0,6 user reviews,1,5,6,2,0,2.39,Kory Toombs,Kory Toombs
game,FRENZY PLANTS,1118930,0,windows,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Casual;Indie;RPG,2019-09-26,1,0,1 user reviews,0,1,1,11,0,0.79,MADSKILLZGAME,MADSKILLZGAME
game,Robot terminator,1118940,0,windows,Single-player,Action;Adventure;Indie,2019-07-26,1,0,4 user reviews,2,2,4,0,0,0.79,tina,tina
game,Engineer Arena,1118950,0,windows,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Shared/Split Screen;Full controller support;Remote Play Together,Action;Indie,2019-08-14,1,0,1 user reviews,1,0,1,0,0,1.59,WaveParadigm,WaveParadigm LLC
game,Nation Breakers: Steam Arena,1118320,0,windows,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Shared/Split Screen;Full controller support;Remote Play Together,Action;Indie;Early Access,2019-11-17,1,0,1 user reviews,1,0,1,0,0,8.19,Coded Clay Interactive,Coded Clay Interactive
game,Meegah Mem 2,1118350,0,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Indie,2019-08-09,16,7,Positive,13,3,16,11,0,3.99,Crapcom,Crapcom
game,GLADIUM,1118410,0,windows,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action,2021-06-24,3,6,Mostly Positive,22,7,29,33,0,8.19,Lorebound Entertainment,Lorebound Entertainment
game,Wonder Blade 惊奇剑士,1117930,0,windows,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Indie;RPG,2020-10-28,4,0,4 user reviews,4,0,4,45,0,5.69,PUPPET DEPOT GAME STUDIO,East2West Games
game,Monochrome Order,1117970,0,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;Casual;RPG;Strategy,2019-09-10,1,0,1 user reviews,1,0,1,35,0,14.99,"Hit-Point Co.,Ltd.",KEMCO
game,Asdivine Kamura,1117980,0,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;Casual;RPG;Simulation,2019-10-09,2,0,2 user reviews,2,0,2,37,0,14.99,Exe Create Inc.,KEMCO
game,Wizards of Brandel,1117990,0,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;RPG;Simulation;Strategy,2019-11-05,2,0,2 user reviews,2,0,2,32,0,12.99,Exe Create Inc.,KEMCO
game,Revenant March,1118000,0,windows;mac,Single-player;Partial Controller Support,Indie,2020-01-17,1,0,8 user reviews,8,0,8,0,0,3.99,Strandline Games,Strandline Games
game,Terminal squad: Sentinel,1118050,0,windows,Single-player;Steam Achievements,Casual;Indie,2019-12-19,10,7,Positive,8,2,10,20,0,3.99,Droid Riot,Trinity Project
game,1976 - Back to midway,1118070,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;Simulation,2020-12-10,1,8,Very Positive,49,4,53,21,0,12.49,Ivanovich Games,Ivanovich Games
game,Dead Hand,1117480,0,windows,Single-player;Steam Achievements,Indie;RPG;Strategy,2019-07-26,1,7,Positive,10,2,12,11,0,19.99,One Man Army Games,One Man Army Games
game,"Theater Commander: The Coming Wars, Modern War Game",1117490,0,windows,Single-player,Simulation;Strategy,2019-08-08,1,0,4 user reviews,1,3,4,0,0,8.19,Sand Table Software,Sand Table Software
game,G.A.C.K. - Gaming App Construction Kit,1117520,0,windows,Multi-player;PvP;Shared/Split Screen PvP;Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Includes level editor;Remote Play Together,Action;Indie;Sports;Game Development,2019-08-29,3,0,3 user reviews,1,2,3,0,0,9.99,Gernot Frisch,Dream Design Entertainment
game,Learn Spanish! Easy Vocabulary,1117590,0,windows,Single-player,Casual;Indie,2019-08-27,1,0,1 user reviews,1,0,1,0,0,3.99,Dr. Cyril Splutterworth,Dr. Cyril Splutterworth
game,Day of vaccination,1117600,0,windows,Single-player;Steam Achievements;Full controller support,Action;Adventure;Casual;Indie;RPG,2020-11-30,1,0,1 user reviews,1,0,1,90,0,9.99,Pixel Fun Games Production,Pixel Fun Games Production
game,I got a cat maid,1117630,0,windows,Single-player;Steam Trading Cards,Casual;Indie,2019-08-09,1,8,Very Positive,174,42,216,0,0,1.59,CatBellUnion;奶昔工房,CatBellUnion
game,Mines of Volantis,1117660,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Indie,2020-09-01,10,5,Mixed,6,4,10,18,0,9.99,Spacefish Games,Spacefish Games
game,GONNER2,1117670,0,windows;mac;linux,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Remote Play Together,Action;Indie,2020-10-21,1,6,Mostly Positive,23,9,32,17,0,12.99,Art in Heart,Raw Fury
game,Hentai Girl Puzzle SCI-FI,1117680,18,windows;mac,Single-player;Steam Achievements,Casual;Indie,2019-11-10,7,0,7 user reviews,2,5,7,43,0,0.77,Sanobusiness S.R.L.,Sanobusiness S.R.L.
game,Contraptions,1117710,0,windows,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Full controller support;Remote Play Together,Indie,2019-10-08,1,0,1 user reviews,0,1,1,0,0,8.19,"Moragami Co., Ltd",Funbox Media Ltd
game,Deadly Step,1117760,0,windows,Single-player;Steam Workshop;Steam Cloud;Includes level editor,Adventure;Indie,2019-09-13,2,0,2 user reviews,2,0,2,0,0,8.19,R.I.P Games;Total Craft Games,R.I.P Games
game,Azurebreak Heroes,1117840,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Indie;RPG,2020-11-19,3,0,3 user reviews,3,0,3,14,0,5.69,Piotr Powroziewicz,Piotr Powroziewicz
game,Biolab Wars,1117880,0,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Casual;Indie,2019-08-23,20,7,Positive,27,2,29,15,0,1.99,2ndBoss,2ndBoss
game,Tamiku,1117890,0,windows,Single-player;Steam Achievements;Full controller support,Action;Adventure;Indie,2020-09-18,4,0,4 user reviews,4,0,4,12,0,4.99,Josyan,Josyan
game,Fantasy Maid,1117900,0,windows,Single-player,Casual;Indie,2019-07-25,6,0,6 user reviews,4,2,6,0,0,0.79,Cyber Keks,Cyber Keks
game,武道戰姬 - 女僕(武道戦姫 - メイド / Budo Girl War - Maid),1117040,0,windows,Single-player,Action;Adventure;Casual;Indie,2019-07-29,3,0,3 user reviews,2,1,3,0,0,3.29,武道戰姬製作委員會,武道戰姬製作委員會
game,The Cross Horror Game,1117120,0,windows,Single-player,Action;Adventure;Indie,2019-07-31,5,0,5 user reviews,3,2,5,0,0,11.59,Next Generation Gaming,Next Generation Gaming
game,WizardCraft Colonies,1117220,0,windows,Single-player,Indie;RPG;Simulation;Strategy,2020-09-30,2,0,2 user reviews,1,1,2,0,0,9.99,David Mccue,David Mccue
game,Sandwich Sudoku,1117310,0,windows;mac,Single-player,Casual;Indie;Strategy,2019-08-19,20,8,Very Positive,103,2,105,0,0,4.99,Studio Goya,Studio Goya
game,Bouncy Bob: Episode 2,1117330,0,windows,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Full controller support;Remote Play Together,Action;Casual;Indie,2019-10-30,2,0,2 user reviews,0,2,2,0,0,3.99,MadGamesmith,Gaming Factory S.A.;Ultimate Games S.A.
game,Gods of Havoc: Into the Void,1117340,0,windows,Single-player;Steam Achievements,Casual;Indie;Simulation;Strategy,2019-08-08,2,0,2 user reviews,2,0,2,8,0,6.59,Mykel Flynn,Mykel Flynn
game,Word Forward,1117360,0,windows;mac,Single-player;Partial Controller Support,Casual;Strategy,2019-08-28,3,0,3 user reviews,3,0,3,0,0,2.39,Rocketship Park,Rocketship Park
game,Project Cappuccino,1117380,0,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie;Simulation,2019-11-15,7,7,Positive,43,2,45,22,0,12.49,Tentakero,Tentakero
game,Full Animal Party,1116590,0,windows,Single-player;Multi-player;PvP;Online PvP;Shared/Split Screen PvP;Shared/Split Screen;Partial Controller Support;Remote Play Together,Action;Casual;Indie;Early Access,2020-03-23,7,0,7 user reviews,4,3,7,8,0,4.49,John L.,Craftificial Studio
game,Art Of Air War,1116600,0,windows,Single-player;Multi-player;PvP;Online PvP;Partial Controller Support,Action;Indie;Massively Multiplayer;Simulation,2021-01-06,3,0,3 user reviews,0,3,3,0,0,11.59,Jotar,DZ-Games
game,CAPCOM GO! Apollo VR Planetarium,1116650,0,windows,Single-player,Casual;Free to Play;Indie;Simulation,2019-08-23,3,0,3 user reviews,3,0,3,12,0,0.0,NSC Creative,NSC Creative
game,Simple Railroad,1116670,0,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Indie;Simulation;Strategy,2019-09-12,2,0,2 user reviews,2,0,2,4,0,1.59,Turnip games,Turnip games
game,Vermillion Watch: Parisian Pursuit Collector's Edition,1116700,0,windows,Single-player,Adventure;Casual,2019-07-12,6,0,6 user reviews,5,1,6,0,0,8.19,Eipix Entertainment,Big Fish Games
game,Shovel Knight Showdown,1116770,0,windows;mac;linux,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Co-op;Shared/Split Screen Co-op;Steam Achievements;Full controller support;Steam Cloud;Remote Play on Phone;Remote Play on Tablet;Remote Play on TV;Remote Play Together,Action;Adventure;Indie,2019-12-10,20,7,Positive,28,3,31,33,0,8.99,Yacht Club Games,Yacht Club Games
game,Shovel Knight: King of Cards,1116780,0,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on Phone;Remote Play on Tablet;Remote Play on TV;Remote Play Together,Action;Adventure;Indie,2019-12-10,1,7,Positive,45,3,48,20,0,9.99,Yacht Club Games,Yacht Club Games
game,PLAY DOG PLAY TAG,1116800,0,windows,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Shared/Split Screen;Full controller support;Remote Play Together,Action;Casual;Indie,2020-03-04,1,0,1 user reviews,1,0,1,22,0,8.19,Project Pegasus,NEURON-AGE
game,Duel Girl,1116870,0,windows,Single-player;Steam Achievements,Adventure;Casual;Indie,2019-08-16,4,0,4 user reviews,3,1,4,10,0,1.59,QLAQ,QLAQ
game,The Heroic Legend of Eagarlnia,1116880,0,windows,Single-player;Steam Achievements;Steam Cloud,Indie;Strategy;Early Access,2020-10-14,4,8,Very Positive,60,10,70,69,0,10.79,HongShou Studio,Pixmain
game,Unsolved Mystery Club: Amelia Earhart,1116890,0,windows,Single-player,Adventure;Casual;Indie;Simulation;Strategy,2019-07-22,5,0,5 user reviews,4,1,5,0,0,4.99,Freeze Tag,HH-Games
game,人间之屑-艺术之名（I'm the dirt-for art）,1116910,0,windows,Single-player;Steam Cloud,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy,2019-09-25,2,0,2 user reviews,1,1,2,0,0,5.69,一般通行社畜,一般通行社畜
game,Legend of Cenama,1116990,0,windows,Single-player,RPG,2019-07-19,20,7,Positive,24,2,26,0,0,8.19,PelleK's Ninja Academy,Coolville Assembly
game,Greetings From Krampus,1116200,0,windows,Single-player,Casual;Indie;Early Access,2019-12-16,2,0,2 user reviews,2,0,2,0,0,3.99,Off Leash Entertainment,Off Leash Entertainment
game,Our world has not decayed,1116210,0,windows,Single-player;Steam Trading Cards,Adventure;Casual;Indie;RPG,2019-10-25,1,5,Mixed,13,6,19,0,0,1.59,lamb of game,lamb of game
game,The Story of Henry Bishop,1116230,0,windows,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Indie,2019-11-07,3,8,Very Positive,80,17,97,24,0,3.99,Blazes Games,Blazes Games
game,Android Amazones,1116240,0,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Indie,2019-08-05,3,0,3 user reviews,2,1,3,78,0,1.15,Sonic-Alpha,NS
game,Alien Escape,1116290,0,windows,Single-player;Steam Achievements;Full controller support,Adventure;Indie,2019-07-18,14,7,Positive,12,2,14,17,0,4.99,NoFuel Games,Korion Games
game,Bounce,1116300,0,windows,Single-player,Casual;Indie,2019-07-23,1,0,1 user reviews,1,0,1,0,0,0.79,Xian'Yu,Xian'Yu
game,Eleanor 3,1116340,18,windows,Single-player,Adventure;Simulation,2019-08-26,1,5,Mixed,34,20,54,0,0,8.99,Lesson of Passion,Lesson of Passion
game,Exsys,1116350,0,windows,Single-player;Partial Controller Support,Action;Indie;Early Access,2020-02-21,1,0,1 user reviews,0,1,1,0,0,8.99,Peakware Studio,Peakware Studio
game,JERRY JOBHOPPER,1116360,0,windows;mac,Single-player,Indie;RPG;Simulation;Strategy;Early Access,2019-09-11,1,0,1 user reviews,1,0,1,0,0,8.19,NK CREATIV GAMES,NK CREATIV GAMES
game,Mostly Intense Monster Defense,1116430,0,windows,Single-player;Steam Achievements,Action;Casual;Indie;Strategy,2019-09-02,20,7,Positive,20,1,21,10,0,3.99,Patsui Games,Patsui Games
game,Real Girl VR,1116470,0,windows;mac,Single-player;Steam Achievements;In-App Purchases,Casual;Indie;Simulation,2019-07-26,15,4,Mostly Negative,4,11,15,22,0,16.79,Real Girl VR,Real Girl VR
game,Lie In My Heart,1116490,0,windows;mac,Single-player;Steam Achievements,Adventure;Casual;Indie,2019-10-03,19,7,Positive,16,3,19,10,0,1.59,Expressive Gamestudio,Cogaming Rising
game,HVAC Simulator,1116500,0,windows,Single-player,Casual;Indie;Simulation,2020-01-06,1,0,1 user reviews,0,1,1,1,0,8.19,InsanityGameStudios,InsanityGameStudios
game,Shady Part of Me,1116580,0,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Indie,2020-12-10,2,8,Very Positive,104,5,109,16,0,14.99,Douze Dixièmes,Focus Home Interactive
game,Singaria,1115760,0,windows,Single-player;Steam Achievements,Action;Adventure;Indie;RPG,2019-08-02,3,0,3 user reviews,3,0,3,70,0,20.99,Tactic Forge,Tactic Forge
game,The Almost Gone,1115780,0,windows;mac,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie,2020-06-25,6,8,Very Positive,78,16,94,12,0,9.99,Happy Volcano,Playdigious;X.D. Network Inc.
game,Dungeons Again,1115840,0,windows,Single-player;Full controller support,Adventure;Indie,2019-10-24,2,0,2 user reviews,0,2,2,20,0,0.79,Team Lambda,Team Lambda
game,Inner Tao,1115870,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Indie,2021-04-12,2,0,4 user reviews,4,0,4,2,0,2.39,Lucas Le Slo;Sergi Sabater,Lucas Le Slo
game,Victim Cache the RPG - An 80s JRPG Parody,1115970,0,windows;mac;linux,Single-player;Partial Controller Support,Indie;RPG,2020-02-12,1,0,2 user reviews,1,1,2,0,0,8.19,Victim Cache,Victim Cache
game,Witch College,1116020,0,windows,Single-player,Casual;Indie;Simulation,2019-07-30,5,0,5 user reviews,3,2,5,0,0,3.99,Kavorka play,Kavorka play
game,BEETLES,1116100,0,windows,Single-player;Steam Achievements;Steam Leaderboards,Action;Adventure;Indie;Simulation;Strategy;Early Access,2020-11-14,2,0,2 user reviews,2,0,2,16,0,1.59,SEKTOR GAMES,SEKTOR GAMES
game,Raifu Wars,1116110,0,windows;mac;linux,Single-player;Multi-player;PvP;Online PvP;Shared/Split Screen PvP;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Workshop;Steam Cloud;Stats;Includes level editor;Remote Play Together,Indie;Strategy;Early Access,2020-06-08,2,7,Positive,23,3,26,17,0,2.39,Yotis Studios,Yotis Studios
game,Dickie A Cumming,1115420,0,windows,Single-player;Partial Controller Support,Action;RPG;Simulation,2019-07-11,5,0,5 user reviews,3,2,5,0,0,3.29,Julian Henley,Julian Henley
game,Forest Mage,1115570,0,windows,Single-player,Action;Adventure;Indie,2019-07-19,1,0,2 user reviews,1,1,2,0,0,0.79,JoJo,JoJo
game,Grand Brix Shooter,1115580,0,windows,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Co-op;Shared/Split Screen Co-op;Steam Achievements;Partial Controller Support;Steam Leaderboards;Remote Play Together,Action;Casual;Indie,2019-08-29,20,7,Positive,27,0,27,25,0,8.19,"Intragames Co.,Ltd","Intragames Co.,Ltd"
game,Super Pig,1115620,0,windows,Single-player,Casual;Indie;Early Access,2019-07-22,2,0,2 user reviews,2,0,2,0,0,0.79,RewindApp,RewindApp
game,Magnetic Daydream,1115630,0,windows,Single-player,Adventure;Indie,2019-07-25,2,0,2 user reviews,2,0,2,0,0,1.59,velkomin,velkomin
game,英雄群侠传II,1115640,0,windows;mac,Single-player,Adventure;Indie;RPG;Strategy,2019-07-16,1,8,Very Positive,56,8,64,0,0,16.79,熊窝dodox,熊窝dodox;RuiXiao
game,Blind Date 3D,1115650,18,windows,Single-player,Adventure;Indie;Simulation,2019-08-15,18,5,Mixed,9,9,18,0,0,8.19,Lesson of Passion,Lesson of Passion
game,C64 & AMIGA Classix Remakes Sixpack 3,1115670,0,windows,Single-player;Steam Cloud,Action;Casual,2019-07-27,1,0,1 user reviews,0,1,1,0,0,6.59,magnussoft,magnussoft
game,"Yes, Your Grace",1115690,0,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Remote Play on Phone;Remote Play on Tablet,Adventure;RPG;Simulation;Strategy,2020-03-06,10,8,Very Positive,1791,300,2091,35,0,16.79,Brave At Night,No More Robots
game,Armor Clash 3 [RTS],1114830,0,windows;mac;linux,Single-player,Action;Indie;Simulation;Strategy,2019-08-01,1,5,Mixed,37,28,65,0,0,12.49,Windforce,Windforce
game,Lenna's Inception,1114870,0,windows;linux,Single-player;Multi-player;Co-op;Shared/Split Screen Co-op;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie;RPG,2020-01-17,1,8,Very Positive,107,12,119,54,0,8.19,Bytten Studio,Bytten Studio
game,Ayo the Clown,1114900,0,windows;mac;linux,Single-player;Full controller support,Action;Adventure;Indie,2021-07-27,6,7,Positive,14,1,15,32,0,16.79,Cloud M1,Cloud M1
game,Alone in the War,1114910,0,windows,Single-player;Steam Achievements,Action;Adventure;Casual;Indie;RPG;Strategy,2019-10-16,1,0,1 user reviews,1,0,1,5,0,8.0,Fabio Cunha,Fabio Cunha
game,SincereMen,1115040,0,windows,Single-player,Action;Indie,2019-08-06,3,0,3 user reviews,0,3,3,0,0,12.49,Utopia Entertainment,Rhyton Solutions GmbH
game,Trace of the past,1115060,0,windows,Single-player,Adventure;Indie,2019-08-05,1,0,1 user reviews,0,1,1,0,0,3.29,Konev,Konev
game,Hentai Inumimi,1114360,0,windows,Single-player;Steam Achievements,Casual;Indie;Strategy,2019-07-30,8,0,8 user reviews,5,3,8,10,0,0.79,GentleDriver;柴まろん,GentleDriver
game,Ballex,1114430,0,windows;mac,Single-player;Steam Achievements;Steam Workshop;Stats;Steam Leaderboards;Includes level editor,Adventure;Casual;Indie;Racing,2019-08-13,2,7,Positive,32,4,36,34,0,3.29,MushREB Games Studio,MushREB Games Studio
game,Paranormal Detective: Escape from the 80's,1114460,0,windows,Single-player,Casual;Indie;Simulation,2019-12-12,20,7,Positive,23,0,23,12,0,8.19,LunaBeat,LunaBeat
game,Hero Among Us,1114520,0,windows;mac;linux,Single-player,Strategy,2021-02-26,1,6,Mostly Positive,7,3,10,0,0,8.19,Fire Horse Studio,Fire Horse Studio
game,TTV3,1114530,0,windows,Single-player;Steam Achievements,Action;Casual;Indie,2019-07-18,20,7,Positive,33,5,38,6,51,0.79,Walter Machado,Walter Machado
game,Cloak and Dasher,1114620,0,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud;Stats,Action;Adventure;Indie;Early Access,2020-02-24,1,7,Positive,11,0,11,50,0,3.99,Spirit Stone Studio LLC,Spirit Stone Studio LLC
game,Dr. Tacocat,1114630,0,windows,Single-player;Full controller support,Casual;Indie;Sports,2020-04-16,4,0,4 user reviews,3,1,4,0,0,3.99,Jimi Demetriou,Ok_kern
game,Fight For Freedom,1114700,0,windows,Single-player,Action;Adventure;Indie,2019-07-30,2,0,2 user reviews,1,1,2,0,0,3.29,Shadowhite Animators LTD.,Shadowhite Animators LTD.
game,KANNA,1114710,0,windows,Single-player;Steam Achievements;Stats,Action;Adventure;Casual;Indie;RPG;Simulation,2020-02-15,3,0,3 user reviews,0,3,3,10,0,8.19,Hillside Studio,Hillside Studio
game,Femdom Lines,1114730,0,windows,Single-player;Steam Achievements;Steam Cloud,Indie,2019-08-06,1,7,Positive,19,4,23,54,0,3.29,Zee Vital;Marco Marco,Zee Vital
game,Don't Die,1113930,0,windows,Single-player,Action;Adventure,2019-08-08,5,0,5 user reviews,4,1,5,0,0,8.19,Zgame Studio,Zgame Studio
game,Electronic Super Joy 2,1113940,0,windows;mac;linux,Single-player;Steam Achievements;Full controller support,Indie,2019-08-09,15,7,Positive,14,1,15,11,0,0.0,Michael Todd Games,2&30 Software
game,Pictures of Life,1113960,0,windows,Single-player,Adventure;Casual;Indie,2019-07-29,4,0,4 user reviews,4,0,4,19,0,2.39,Bull&Ram,Bull&Ram
game,Little Brother Jim,1113970,0,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;Casual;Indie;Simulation,2019-09-06,2,7,Positive,19,3,22,5,0,3.99,Tonguç Bodur,Tonguç Bodur
