type,name,steam_appid,required_age,package_groups,platforms,categories,genres,release_date,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews,achievements,discount,price,developer,publisher
game,Eight Mini Racers,434890,0,"[{'name': 'default', 'title': 'Buy Eight Mini Racers', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90768, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Eight Mini Racers - 3,29€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 329}]}]",windows,Single-player;Multi-player;Shared/Split Screen;Steam Trading Cards;Partial Controller Support;Remote Play Together,Casual;Racing,2016-01-12,1,6,Mostly Positive,12,5,17,0,0,3.29,David Mulder,SA Industry
game,Last Heroes 2,434920,0,"[{'name': 'default', 'title': 'Buy Last Heroes 2', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90780, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Last Heroes 2 - 2,39€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 239}]}]",windows,Single-player;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie;RPG,2016-01-22,20,5,Mixed,14,8,22,0,0,2.39,Warfare Studios,Aldorlea Games
game,GiAnt,434930,0,[],windows,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Indie;Simulation,2016-08-02,12,5,Mixed,5,7,12,0,0,-1.0,Wreck Tangle Games,Wreck Tangle Games
game,Rolling Gauntlet,434960,0,"[{'name': 'default', 'title': 'Buy Rolling Gauntlet', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90804, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Rolling Gauntlet - 0,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 99}]}]",windows,Single-player,Casual;Indie;Strategy,2016-01-19,1,0,1 user reviews,0,1,1,6,0,0.99,Aundre Rogers,Aundre Rogers
game,That Dam Level redux,434970,0,"[{'name': 'default', 'title': 'Buy That Dam Level redux', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90807, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'That Dam Level - 8,29€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 829}]}]",windows;linux,Single-player;Steam Achievements;Full controller support,Action;Indie,2016-02-25,2,0,2 user reviews,1,1,2,40,0,8.29,noiarc,noiarc
game,Onion Force,434980,0,"[{'name': 'default', 'title': 'Buy Onion Force', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 95085, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Onion Force - 2,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 299}, {'packageid': 243246, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Onion Force - Commercial License - 4,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 499}]}]",windows,Single-player;Full controller support;Steam Trading Cards,Action;Adventure;Indie;RPG;Strategy,2016-03-02,11,7,Positive,10,1,11,0,0,2.99,Queen Bee Games,Queen Bee Games
game,The Whisperer in Darkness,435000,0,"[{'name': 'default', 'title': 'Buy The Whisperer in Darkness', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90813, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'The Whisperer in Darkness - 2,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 299}]}]",windows;mac;linux,Single-player;Captions available,Adventure;Casual;Indie,2016-10-18,20,7,Positive,25,6,31,0,0,2.99,Nat Quayle Nelson,Nat Quayle Nelson
game,Krinkle Krusher,435010,0,"[{'name': 'default', 'title': 'Buy Krinkle Krusher', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90817, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Krinkle Krusher - 2,39€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 239}]}]",windows,Single-player;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards,Action;Casual;Strategy,2016-08-04,10,7,Positive,8,2,10,13,0,2.39,Ilusis Interactive Graphics,Funbox Media Ltd
game,AFL Evolution,435020,0,"[{'name': 'default', 'title': 'Buy AFL Evolution', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90820, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'AFL Evolution - 24,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 2499}]}]",windows,Single-player;Multi-player;PvP;Online PvP;Steam Achievements;Partial Controller Support,Sports,2017-07-20,1,6,Mostly Positive,71,27,98,59,0,24.99,Wicked Witch,Tru Blu Games
game,Lost Lands: Mahjong,435030,0,[],windows;mac,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Free to Play,2016-03-14,20,7,Positive,32,2,34,46,0,0.0,FIVE-BN GAMES,FIVE-BN GAMES
game,Incredible Dracula: Chasing Love Collector's Edition,435040,0,"[{'name': 'default', 'title': ""Buy Incredible Dracula: Chasing Love Collector's Edition"", 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90826, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': ""Incredible Dracula: Chasing Love Collector's Edition - 9,99€"", 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 999}, {'packageid': 354929, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': ""Incredible Dracula: Chasing Love Collector's Edition - Commercial License - 9,99€"", 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 999}]}]",windows;mac,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual;Strategy,2016-01-27,16,7,Positive,14,2,16,34,0,9.99,New Bridge Games,Alawar Entertainment
game,Glory Kingdom,435050,0,"[{'name': 'default', 'title': 'Buy Glory Kingdom', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90829, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Glory Kingdom - 4,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 499}]}]",windows,Single-player,Action;Adventure;Casual;Indie;Strategy;Early Access,2016-02-19,3,0,3 user reviews,1,2,3,0,0,4.99,Matthew Robinson,Simply Squared
game,Elansar,435070,0,"[{'name': 'default', 'title': 'Buy Elansar', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90835, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Elansar - 3,29€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 329}]}]",windows;linux,Single-player,Adventure,2016-01-11,10,5,Mixed,5,5,10,0,0,3.29,OrionSoft,OrionSoft
game,Dark Night,434150,0,"[{'name': 'default', 'title': 'Buy Dark Night', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90637, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Dark Night - 1,59€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 159}]}]",windows;mac,Single-player,Adventure;Indie,2016-01-11,18,5,Mixed,8,10,18,0,0,1.59,NighthoodGames,NighthoodGames
game,A Hole New World,434160,0,"[{'name': 'default', 'title': 'Buy A Hole New World', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90556, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'A Hole New World - 9,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 999}, {'packageid': 231865, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'A Hole New World - Commercial License - 9,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 999}]}]",windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Remote Play on TV,Action;Indie,2017-05-19,20,6,Mostly Positive,21,9,30,38,0,9.99,MadGearGames,MadGearGames
game,The Jackbox Party Pack 3,434170,0,"[{'name': 'default', 'title': 'Buy The Jackbox Party Pack 3', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90559, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'The Jackbox Party Pack 3 - 22,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 2299}]}]",windows;mac;linux,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Co-op;Shared/Split Screen Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on Phone;Remote Play on Tablet;Remote Play on TV;Remote Play Together,Casual;Indie;Strategy,2016-10-17,1,9,Overwhelmingly Positive,2596,71,2667,20,0,22.99,"Jackbox Games, Inc.","Jackbox Games, Inc."
game,Follia - Dear father,434190,0,"[{'name': 'default', 'title': 'Buy Follia - Dear father', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90565, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Follia - Dear father - 19,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 1999}]}]",windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Indie,2020-04-29,1,6,Mostly Positive,29,11,40,15,0,19.99,Real Game Machine,Real Game Machine
game,Bear Haven Nights,434220,0,"[{'name': 'default', 'title': 'Buy Bear Haven Nights', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90574, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Bear Haven Nights - 3,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 399}]}]",windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Indie;Strategy,2016-01-29,15,7,Positive,14,1,15,7,0,3.99,SunRay Games,SunRay Games
game,Fairies vs. Darklings: Arcane Edition,434230,0,"[{'name': 'default', 'title': 'Buy Fairies vs. Darklings: Arcane Edition', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90577, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Fairies vs. Darklings: Arcane Edition - 2,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 299}]}]",windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Casual;Indie;Strategy,2016-02-29,8,0,8 user reviews,7,1,8,70,0,2.99,Interama - Interactive Technology,Interama - Interactive Technology
game,Alien Blitz,434240,0,"[{'name': 'default', 'title': 'Buy Alien Blitz', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90640, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Alien Blitz - 6,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 699}]}]",windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud;Steam Leaderboards;Includes level editor,Action;Indie,2016-05-09,1,0,1 user reviews,1,0,1,23,0,6.99,Jean-Baptiste Simillon,Jean-Baptiste Simillon
game,Masked Shooters 2,434250,0,"[{'name': 'default', 'title': 'Buy Masked Shooters 2', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90580, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Masked Shooters 2 - 0,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 99}, {'packageid': 230259, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Masked Shooters 2 - Commercial License - 3,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 399}]}]",windows,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats;Steam Leaderboards,Action;Indie,2016-01-14,1,8,Very Positive,262,65,327,12,0,0.99,Freeze Nova,Freeze Nova
game,My Name is Mayo,434260,0,"[{'name': 'default', 'title': 'Buy My Name is Mayo', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90583, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'My Name is Mayo - 0,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 99}]}]",windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Casual;Simulation,2016-02-15,3,8,Very Positive,1045,215,1260,50,0,0.99,Green Lava Studios,Green Lava Studios
game,Parasite,434270,0,"[{'name': 'default', 'title': 'Buy Parasite', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90586, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Parasite - 3,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 399}]}]",windows;linux,Single-player;Full controller support,Action;Adventure;Indie,2016-01-19,5,0,5 user reviews,2,3,5,0,0,3.99,Raphael Gervaise,Raphael Gervaise
game,Typefighters (Steam Edition),434290,0,"[{'name': 'default', 'title': 'Buy Typefighters (Steam Edition)', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 90592, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Typefighters - 1,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 199}, {'packageid': 474905, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Typefighters (Steam Edition) - Commercial License - 1,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 199}]}]",windows;linux,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Indie,2016-04-18,1,5,Mixed,64,30,94,21,0,1.99,Christian Reuter,Christian Reuter
